MaritalStatus_Divorced,JobSatisfaction,Gender_Male,PerformanceRating,MaritalStatus_Single,JobLevel,DistanceFromHome,Age,WorkLifeBalance,OverTime_Yes,Education,Gender_Female,MonthlyIncome,YearsAtCompany,MaritalStatus_Married,Attrition,OverTime_No
0.0,2.0,0.0,4.0,0.0,2.0,63.0,39.0,4.0,0.0,1.0,1.0,7921.0,11.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,37.0,21.0,3.0,0.0,3.0,0.0,7965.0,4.0,0.0,0.0,1.0
0.0,1.0,0.0,3.0,0.0,3.0,99.0,45.0,4.0,0.0,3.0,1.0,8662.0,14.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,1.0,25.0,1.0,1.0,1.0,0.0,7130.0,8.0,1.0,1.0,0.0
0.0,3.0,0.0,4.0,1.0,2.0,82.0,52.0,4.0,1.0,1.0,1.0,8637.0,7.0,0.0,0.0,0.0
1.0,4.0,1.0,4.0,0.0,3.0,63.0,54.0,3.0,0.0,3.0,0.0,6190.0,32.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,12.0,24.0,2.0,0.0,4.0,0.0,8964.0,2.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,2.0,48.0,37.0,2.0,0.0,5.0,0.0,6500.0,26.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,1.0,45.0,58.0,2.0,0.0,2.0,0.0,7767.0,48.0,1.0,0.0,1.0
0.0,2.0,0.0,3.0,1.0,2.0,37.0,28.0,1.0,1.0,5.0,1.0,6509.0,18.0,0.0,0.0,0.0
1.0,1.0,0.0,3.0,0.0,1.0,91.0,42.0,2.0,0.0,2.0,1.0,8302.0,20.0,0.0,1.0,1.0
0.0,1.0,1.0,4.0,1.0,1.0,95.0,29.0,2.0,0.0,3.0,0.0,8857.0,5.0,0.0,1.0,1.0
0.0,2.0,0.0,4.0,0.0,1.0,55.0,49.0,4.0,1.0,2.0,1.0,9778.0,20.0,1.0,0.0,0.0
1.0,4.0,0.0,3.0,0.0,1.0,96.0,28.0,3.0,0.0,1.0,1.0,8449.0,16.0,0.0,0.0,1.0
1.0,3.0,1.0,4.0,0.0,3.0,43.0,19.0,2.0,1.0,1.0,0.0,7277.0,5.0,0.0,0.0,0.0
0.0,4.0,1.0,4.0,1.0,3.0,76.0,38.0,3.0,0.0,2.0,0.0,8154.0,6.0,0.0,1.0,1.0
1.0,3.0,0.0,4.0,0.0,1.0,7.0,47.0,2.0,0.0,3.0,1.0,6945.0,23.0,0.0,0.0,1.0
0.0,4.0,0.0,3.0,0.0,1.0,27.0,55.0,4.0,0.0,3.0,1.0,8277.0,17.0,1.0,0.0,1.0
0.0,2.0,0.0,4.0,0.0,2.0,68.0,40.0,2.0,1.0,1.0,1.0,8516.0,7.0,1.0,1.0,0.0
0.0,3.0,1.0,4.0,0.0,2.0,87.0,41.0,2.0,1.0,1.0,0.0,9104.0,30.0,1.0,0.0,0.0
1.0,3.0,1.0,4.0,0.0,2.0,73.0,42.0,1.0,0.0,4.0,0.0,8661.0,5.0,0.0,0.0,1.0
1.0,4.0,0.0,4.0,0.0,2.0,52.0,24.0,2.0,1.0,4.0,1.0,8815.0,3.0,0.0,1.0,0.0
1.0,2.0,1.0,4.0,0.0,2.0,37.0,50.0,1.0,0.0,2.0,0.0,8359.0,39.0,0.0,0.0,1.0
1.0,4.0,0.0,4.0,0.0,3.0,98.0,50.0,4.0,0.0,2.0,1.0,7445.0,23.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,26.0,49.0,3.0,0.0,4.0,1.0,9542.0,23.0,0.0,0.0,1.0
0.0,2.0,0.0,4.0,1.0,1.0,70.0,22.0,3.0,1.0,2.0,1.0,10541.0,6.0,0.0,1.0,0.0
0.0,2.0,1.0,4.0,1.0,3.0,87.0,42.0,3.0,0.0,2.0,0.0,8621.0,34.0,0.0,0.0,1.0
1.0,4.0,0.0,4.0,0.0,1.0,99.0,57.0,3.0,0.0,3.0,1.0,6882.0,25.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,39.0,29.0,2.0,0.0,3.0,0.0,6890.0,17.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,66.0,49.0,3.0,1.0,3.0,1.0,8575.0,12.0,0.0,1.0,0.0
0.0,2.0,0.0,4.0,1.0,1.0,23.0,48.0,2.0,1.0,2.0,1.0,7334.0,18.0,0.0,1.0,0.0
0.0,2.0,1.0,4.0,0.0,2.0,9.0,38.0,1.0,1.0,4.0,0.0,7258.0,28.0,1.0,0.0,0.0
1.0,4.0,0.0,4.0,0.0,3.0,40.0,31.0,3.0,1.0,2.0,1.0,8656.0,8.0,0.0,0.0,0.0
0.0,3.0,1.0,4.0,0.0,1.0,84.0,54.0,3.0,1.0,2.0,0.0,8010.0,20.0,1.0,1.0,0.0
0.0,3.0,0.0,4.0,0.0,3.0,60.0,48.0,1.0,1.0,2.0,1.0,7713.0,7.0,1.0,0.0,0.0
1.0,2.0,1.0,4.0,0.0,3.0,38.0,42.0,1.0,0.0,1.0,0.0,8096.0,24.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,22.0,37.0,1.0,0.0,1.0,0.0,9189.0,13.0,1.0,1.0,1.0
0.0,3.0,1.0,3.0,1.0,1.0,29.0,18.0,3.0,1.0,1.0,0.0,8213.0,1.0,0.0,1.0,0.0
1.0,2.0,0.0,3.0,0.0,2.0,97.0,28.0,2.0,1.0,2.0,1.0,8242.0,6.0,0.0,0.0,0.0
1.0,4.0,0.0,4.0,0.0,1.0,13.0,40.0,2.0,0.0,4.0,1.0,8242.0,23.0,0.0,0.0,1.0
1.0,2.0,1.0,4.0,0.0,1.0,21.0,19.0,2.0,0.0,3.0,0.0,8201.0,10.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,98.0,34.0,1.0,1.0,2.0,1.0,6511.0,1.0,0.0,1.0,0.0
0.0,4.0,0.0,4.0,1.0,1.0,83.0,34.0,3.0,0.0,1.0,1.0,7362.0,11.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,0.0,3.0,96.0,31.0,2.0,0.0,1.0,1.0,7899.0,23.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,1.0,2.0,66.0,23.0,1.0,0.0,2.0,0.0,7772.0,13.0,0.0,1.0,1.0
0.0,4.0,1.0,4.0,0.0,3.0,72.0,20.0,3.0,0.0,2.0,0.0,7118.0,9.0,1.0,0.0,1.0
0.0,2.0,1.0,3.0,1.0,2.0,48.0,52.0,3.0,0.0,1.0,0.0,8028.0,21.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,1.0,35.0,40.0,2.0,0.0,3.0,1.0,7449.0,15.0,1.0,1.0,1.0
0.0,1.0,1.0,4.0,1.0,1.0,30.0,34.0,2.0,0.0,4.0,0.0,8666.0,17.0,0.0,1.0,1.0
0.0,3.0,1.0,3.0,0.0,1.0,71.0,18.0,1.0,0.0,3.0,0.0,8127.0,2.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,58.0,35.0,3.0,1.0,4.0,0.0,7389.0,18.0,1.0,0.0,0.0
0.0,3.0,1.0,3.0,0.0,2.0,33.0,22.0,1.0,0.0,3.0,0.0,6207.0,5.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,68.0,18.0,3.0,1.0,3.0,0.0,6704.0,2.0,1.0,1.0,0.0
0.0,3.0,1.0,4.0,0.0,2.0,74.0,52.0,2.0,1.0,2.0,0.0,8996.0,44.0,1.0,1.0,0.0
0.0,2.0,1.0,4.0,0.0,3.0,21.0,22.0,2.0,1.0,2.0,0.0,7957.0,9.0,1.0,0.0,0.0
0.0,3.0,0.0,4.0,0.0,1.0,34.0,24.0,2.0,0.0,1.0,1.0,6628.0,13.0,1.0,0.0,1.0
0.0,2.0,0.0,4.0,1.0,1.0,38.0,47.0,3.0,1.0,2.0,1.0,7750.0,37.0,0.0,1.0,0.0
0.0,2.0,0.0,3.0,1.0,2.0,26.0,42.0,1.0,0.0,1.0,1.0,7296.0,18.0,0.0,1.0,1.0
0.0,2.0,1.0,4.0,0.0,2.0,26.0,58.0,3.0,0.0,2.0,0.0,7284.0,36.0,1.0,0.0,1.0
0.0,1.0,0.0,4.0,0.0,2.0,91.0,54.0,3.0,0.0,3.0,1.0,7789.0,41.0,1.0,1.0,1.0
1.0,3.0,1.0,4.0,0.0,1.0,73.0,47.0,1.0,0.0,4.0,0.0,7566.0,38.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,0.0,3.0,18.0,58.0,3.0,1.0,3.0,1.0,7714.0,23.0,1.0,0.0,0.0
1.0,3.0,1.0,3.0,0.0,1.0,37.0,37.0,3.0,0.0,3.0,0.0,7171.0,2.0,0.0,1.0,1.0
0.0,4.0,1.0,4.0,0.0,3.0,73.0,29.0,2.0,0.0,4.0,0.0,8262.0,10.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,68.0,24.0,3.0,1.0,5.0,0.0,7672.0,16.0,1.0,0.0,0.0
1.0,1.0,1.0,4.0,0.0,1.0,27.0,26.0,2.0,0.0,3.0,0.0,7585.0,1.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,0.0,1.0,13.0,58.0,4.0,0.0,2.0,1.0,6759.0,6.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,3.0,18.0,46.0,3.0,1.0,1.0,0.0,6187.0,9.0,1.0,0.0,0.0
0.0,4.0,1.0,4.0,0.0,3.0,69.0,36.0,3.0,0.0,4.0,0.0,8096.0,10.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,1.0,1.0,20.0,45.0,3.0,1.0,2.0,1.0,7347.0,36.0,0.0,1.0,0.0
0.0,3.0,1.0,4.0,1.0,2.0,24.0,50.0,3.0,0.0,3.0,0.0,7423.0,10.0,0.0,0.0,1.0
0.0,2.0,1.0,4.0,0.0,2.0,80.0,35.0,3.0,0.0,1.0,0.0,6557.0,7.0,1.0,0.0,1.0
0.0,3.0,0.0,3.0,0.0,3.0,46.0,38.0,2.0,0.0,4.0,1.0,8181.0,6.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,81.0,46.0,1.0,0.0,3.0,0.0,7986.0,21.0,0.0,1.0,1.0
0.0,4.0,1.0,4.0,0.0,1.0,70.0,40.0,2.0,0.0,4.0,0.0,7972.0,16.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,2.0,51.0,3.0,1.0,3.0,0.0,8637.0,29.0,1.0,1.0,0.0
0.0,3.0,0.0,4.0,0.0,1.0,77.0,36.0,1.0,1.0,3.0,1.0,8813.0,15.0,1.0,1.0,0.0
0.0,3.0,1.0,3.0,0.0,2.0,39.0,55.0,3.0,0.0,2.0,0.0,7273.0,44.0,1.0,1.0,1.0
1.0,2.0,0.0,4.0,0.0,1.0,69.0,25.0,2.0,0.0,3.0,1.0,10496.0,17.0,0.0,0.0,1.0
0.0,1.0,0.0,4.0,0.0,1.0,95.0,31.0,3.0,0.0,3.0,1.0,7156.0,18.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,13.0,40.0,2.0,0.0,3.0,0.0,7239.0,3.0,1.0,1.0,1.0
0.0,2.0,1.0,3.0,0.0,1.0,62.0,41.0,3.0,1.0,3.0,0.0,9950.0,32.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,0.0,2.0,79.0,47.0,4.0,0.0,3.0,0.0,7318.0,9.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,3.0,70.0,40.0,3.0,0.0,4.0,1.0,8212.0,12.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,77.0,38.0,3.0,0.0,2.0,1.0,9433.0,24.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,3.0,60.0,43.0,2.0,1.0,2.0,1.0,8692.0,23.0,1.0,0.0,0.0
0.0,3.0,0.0,3.0,1.0,1.0,7.0,37.0,3.0,0.0,1.0,1.0,8449.0,18.0,0.0,0.0,1.0
0.0,4.0,1.0,4.0,1.0,2.0,33.0,28.0,2.0,0.0,2.0,0.0,7290.0,11.0,0.0,1.0,1.0
0.0,2.0,1.0,3.0,0.0,2.0,65.0,58.0,3.0,0.0,1.0,0.0,6868.0,48.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,30.0,18.0,4.0,0.0,1.0,0.0,6711.0,8.0,1.0,0.0,1.0
0.0,3.0,0.0,3.0,0.0,3.0,94.0,42.0,3.0,0.0,4.0,1.0,7681.0,24.0,1.0,0.0,1.0
0.0,2.0,0.0,4.0,0.0,2.0,8.0,51.0,1.0,0.0,1.0,1.0,6833.0,26.0,1.0,1.0,1.0
0.0,1.0,0.0,4.0,0.0,1.0,41.0,24.0,4.0,1.0,2.0,1.0,7024.0,7.0,1.0,1.0,0.0
0.0,1.0,1.0,4.0,0.0,2.0,71.0,59.0,2.0,0.0,4.0,0.0,8208.0,37.0,1.0,1.0,1.0
1.0,3.0,0.0,4.0,0.0,1.0,93.0,24.0,4.0,0.0,2.0,1.0,8203.0,11.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,1.0,29.0,27.0,4.0,0.0,4.0,0.0,7267.0,7.0,0.0,0.0,1.0
0.0,2.0,0.0,4.0,0.0,1.0,2.0,47.0,3.0,1.0,3.0,1.0,7539.0,23.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,1.0,2.0,23.0,27.0,3.0,0.0,3.0,0.0,10081.0,15.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,72.0,29.0,4.0,0.0,3.0,0.0,9609.0,19.0,1.0,0.0,1.0
0.0,4.0,0.0,4.0,0.0,2.0,38.0,46.0,4.0,1.0,3.0,1.0,7031.0,19.0,1.0,0.0,0.0
0.0,1.0,1.0,3.0,1.0,1.0,47.0,21.0,4.0,0.0,3.0,0.0,8718.0,1.0,0.0,1.0,1.0
0.0,2.0,1.0,4.0,0.0,2.0,44.0,52.0,1.0,0.0,5.0,0.0,5965.0,39.0,1.0,0.0,1.0
0.0,1.0,1.0,4.0,0.0,2.0,11.0,38.0,3.0,0.0,3.0,0.0,6088.0,9.0,1.0,0.0,1.0
0.0,3.0,0.0,3.0,0.0,2.0,40.0,18.0,4.0,1.0,1.0,1.0,7513.0,9.0,1.0,0.0,0.0
0.0,1.0,1.0,4.0,0.0,1.0,95.0,44.0,4.0,1.0,1.0,0.0,7793.0,32.0,1.0,0.0,0.0
0.0,4.0,0.0,4.0,0.0,1.0,48.0,18.0,3.0,0.0,3.0,1.0,7501.0,10.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,44.0,30.0,4.0,1.0,2.0,0.0,6932.0,8.0,1.0,0.0,0.0
1.0,3.0,1.0,4.0,0.0,2.0,7.0,33.0,3.0,0.0,3.0,0.0,7865.0,23.0,0.0,0.0,1.0
0.0,2.0,1.0,3.0,0.0,3.0,43.0,48.0,4.0,0.0,3.0,0.0,8402.0,16.0,1.0,0.0,1.0
0.0,1.0,0.0,4.0,0.0,2.0,61.0,46.0,1.0,1.0,4.0,1.0,7112.0,36.0,1.0,1.0,0.0
0.0,4.0,0.0,4.0,0.0,3.0,98.0,37.0,4.0,0.0,2.0,1.0,7970.0,9.0,1.0,0.0,1.0
0.0,3.0,0.0,3.0,0.0,2.0,42.0,27.0,2.0,1.0,3.0,1.0,9336.0,18.0,1.0,0.0,0.0
0.0,3.0,0.0,4.0,1.0,2.0,99.0,30.0,2.0,0.0,2.0,1.0,7833.0,18.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,1.0,1.0,65.0,20.0,3.0,1.0,3.0,1.0,9380.0,9.0,0.0,1.0,0.0
0.0,3.0,1.0,4.0,1.0,1.0,55.0,37.0,4.0,0.0,1.0,0.0,7051.0,2.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,3.0,53.0,36.0,3.0,0.0,2.0,0.0,8071.0,21.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,1.0,21.0,53.0,3.0,0.0,3.0,1.0,9570.0,35.0,1.0,0.0,1.0
0.0,2.0,1.0,4.0,0.0,2.0,18.0,41.0,3.0,1.0,3.0,0.0,6995.0,8.0,1.0,0.0,0.0
1.0,4.0,0.0,4.0,0.0,3.0,14.0,27.0,2.0,1.0,5.0,1.0,8361.0,2.0,0.0,0.0,0.0
0.0,3.0,0.0,4.0,0.0,2.0,37.0,35.0,2.0,0.0,3.0,1.0,8327.0,10.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,2.0,89.0,25.0,3.0,1.0,2.0,0.0,7658.0,17.0,1.0,0.0,0.0
0.0,3.0,0.0,4.0,0.0,2.0,6.0,56.0,3.0,0.0,2.0,1.0,9406.0,10.0,1.0,0.0,1.0
0.0,4.0,0.0,4.0,0.0,2.0,72.0,22.0,3.0,1.0,1.0,1.0,6708.0,2.0,1.0,1.0,0.0
0.0,3.0,1.0,4.0,0.0,2.0,19.0,47.0,3.0,0.0,2.0,0.0,8568.0,5.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,1.0,4.0,57.0,3.0,0.0,1.0,0.0,8600.0,24.0,1.0,1.0,1.0
0.0,2.0,0.0,4.0,1.0,2.0,44.0,48.0,3.0,1.0,4.0,1.0,8752.0,37.0,0.0,1.0,0.0
0.0,4.0,0.0,4.0,1.0,1.0,50.0,25.0,1.0,0.0,2.0,1.0,9271.0,17.0,0.0,1.0,1.0
1.0,3.0,1.0,4.0,0.0,3.0,79.0,23.0,4.0,0.0,1.0,0.0,7181.0,11.0,0.0,0.0,1.0
1.0,4.0,1.0,4.0,0.0,1.0,27.0,50.0,3.0,1.0,2.0,0.0,8647.0,20.0,0.0,1.0,0.0
1.0,3.0,1.0,3.0,0.0,1.0,43.0,40.0,1.0,0.0,5.0,0.0,7864.0,18.0,0.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,3.0,3.0,39.0,4.0,0.0,4.0,0.0,9520.0,14.0,1.0,0.0,1.0
0.0,4.0,1.0,4.0,0.0,1.0,48.0,51.0,4.0,1.0,3.0,0.0,9848.0,7.0,1.0,0.0,0.0
0.0,3.0,0.0,4.0,0.0,1.0,97.0,25.0,2.0,0.0,3.0,1.0,6938.0,8.0,1.0,1.0,1.0
0.0,4.0,0.0,3.0,1.0,3.0,65.0,47.0,4.0,0.0,3.0,1.0,6953.0,12.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,1.0,1.0,78.0,18.0,2.0,1.0,3.0,1.0,7048.0,7.0,0.0,1.0,0.0
0.0,4.0,0.0,4.0,0.0,1.0,29.0,47.0,2.0,0.0,3.0,1.0,7960.0,13.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,85.0,31.0,3.0,1.0,2.0,0.0,9336.0,7.0,1.0,0.0,0.0
0.0,1.0,0.0,4.0,1.0,1.0,90.0,31.0,3.0,0.0,4.0,1.0,8097.0,21.0,0.0,1.0,1.0
0.0,4.0,1.0,4.0,1.0,1.0,60.0,27.0,3.0,0.0,1.0,0.0,9083.0,13.0,0.0,0.0,1.0
1.0,3.0,0.0,4.0,0.0,2.0,34.0,34.0,3.0,0.0,3.0,1.0,9428.0,25.0,0.0,0.0,1.0
0.0,2.0,0.0,4.0,1.0,1.0,27.0,26.0,3.0,0.0,2.0,1.0,7368.0,9.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,3.0,81.0,39.0,2.0,0.0,4.0,0.0,7766.0,29.0,0.0,1.0,1.0
0.0,4.0,1.0,4.0,1.0,1.0,52.0,53.0,3.0,0.0,3.0,0.0,7829.0,35.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,46.0,55.0,2.0,0.0,4.0,1.0,7867.0,24.0,1.0,0.0,1.0
1.0,3.0,0.0,4.0,0.0,1.0,98.0,45.0,3.0,0.0,3.0,1.0,7993.0,33.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,1.0,54.0,23.0,2.0,1.0,1.0,0.0,8526.0,12.0,1.0,0.0,0.0
0.0,2.0,1.0,3.0,0.0,2.0,79.0,50.0,3.0,1.0,2.0,0.0,7631.0,1.0,1.0,0.0,0.0
0.0,3.0,1.0,4.0,1.0,3.0,6.0,24.0,4.0,0.0,2.0,0.0,7770.0,2.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,2.0,33.0,25.0,4.0,1.0,1.0,0.0,9753.0,16.0,1.0,0.0,0.0
0.0,2.0,0.0,4.0,0.0,2.0,52.0,29.0,1.0,0.0,4.0,1.0,6205.0,9.0,1.0,1.0,1.0
0.0,4.0,0.0,3.0,0.0,3.0,89.0,21.0,3.0,0.0,3.0,1.0,7628.0,7.0,1.0,0.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,74.0,20.0,2.0,0.0,4.0,1.0,7186.0,2.0,0.0,1.0,1.0
1.0,2.0,1.0,4.0,0.0,2.0,79.0,50.0,2.0,1.0,4.0,0.0,7157.0,28.0,0.0,1.0,0.0
0.0,3.0,1.0,4.0,0.0,2.0,99.0,27.0,4.0,0.0,3.0,0.0,7430.0,4.0,1.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,47.0,34.0,2.0,0.0,1.0,0.0,8616.0,24.0,0.0,1.0,1.0
0.0,2.0,1.0,4.0,0.0,3.0,26.0,21.0,3.0,0.0,1.0,0.0,7761.0,8.0,1.0,0.0,1.0
0.0,2.0,1.0,4.0,1.0,3.0,20.0,18.0,2.0,0.0,1.0,0.0,7966.0,5.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,37.0,24.0,2.0,0.0,1.0,1.0,8254.0,15.0,1.0,0.0,1.0
0.0,3.0,0.0,3.0,1.0,1.0,33.0,22.0,3.0,0.0,2.0,1.0,6635.0,7.0,0.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,46.0,51.0,2.0,0.0,2.0,0.0,8029.0,31.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,0.0,1.0,25.0,46.0,4.0,1.0,2.0,1.0,9061.0,7.0,1.0,1.0,0.0
0.0,2.0,1.0,3.0,0.0,1.0,74.0,46.0,2.0,0.0,3.0,0.0,7876.0,31.0,1.0,1.0,1.0
0.0,2.0,0.0,4.0,1.0,2.0,20.0,30.0,1.0,1.0,1.0,1.0,8160.0,4.0,0.0,1.0,0.0
0.0,1.0,0.0,4.0,1.0,1.0,23.0,44.0,2.0,0.0,3.0,1.0,7663.0,31.0,0.0,1.0,1.0
0.0,4.0,0.0,4.0,0.0,1.0,24.0,36.0,3.0,0.0,5.0,1.0,8568.0,23.0,1.0,1.0,1.0
0.0,3.0,0.0,4.0,0.0,3.0,82.0,38.0,2.0,0.0,1.0,1.0,8584.0,9.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,1.0,2.0,27.0,57.0,3.0,1.0,1.0,0.0,6471.0,7.0,0.0,1.0,0.0
0.0,2.0,1.0,3.0,1.0,3.0,75.0,33.0,3.0,0.0,3.0,0.0,8384.0,17.0,0.0,0.0,1.0
0.0,2.0,1.0,4.0,1.0,3.0,78.0,22.0,3.0,0.0,2.0,0.0,7770.0,10.0,0.0,1.0,1.0
0.0,1.0,0.0,4.0,0.0,3.0,41.0,18.0,3.0,0.0,1.0,1.0,7328.0,8.0,1.0,0.0,1.0
0.0,3.0,0.0,3.0,1.0,2.0,51.0,28.0,2.0,0.0,5.0,1.0,8866.0,11.0,0.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,1.0,77.0,27.0,2.0,1.0,2.0,0.0,8414.0,3.0,1.0,1.0,0.0
0.0,3.0,0.0,4.0,1.0,2.0,88.0,49.0,1.0,1.0,2.0,1.0,6763.0,24.0,0.0,1.0,0.0
0.0,3.0,1.0,4.0,0.0,1.0,72.0,24.0,3.0,0.0,4.0,0.0,7692.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,4.0,0.0,1.0,92.0,32.0,1.0,0.0,4.0,1.0,7793.0,1.0,1.0,1.0,1.0
0.0,4.0,0.0,4.0,0.0,2.0,93.0,46.0,2.0,0.0,4.0,1.0,9265.0,24.0,1.0,1.0,1.0
0.0,3.0,0.0,4.0,0.0,1.0,46.0,23.0,1.0,0.0,2.0,1.0,8061.0,12.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,3.0,89.0,32.0,4.0,0.0,2.0,0.0,8299.0,18.0,1.0,0.0,1.0
0.0,4.0,0.0,4.0,0.0,2.0,36.0,51.0,3.0,0.0,4.0,1.0,7821.0,32.0,1.0,0.0,1.0
0.0,4.0,1.0,3.0,1.0,2.0,81.0,55.0,3.0,0.0,4.0,0.0,8772.0,26.0,0.0,1.0,1.0
0.0,3.0,0.0,4.0,1.0,2.0,44.0,59.0,4.0,1.0,2.0,1.0,9268.0,47.0,0.0,0.0,0.0
0.0,4.0,1.0,4.0,1.0,1.0,15.0,36.0,3.0,0.0,2.0,0.0,7826.0,2.0,0.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,26.0,20.0,3.0,0.0,3.0,0.0,7086.0,1.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,37.0,52.0,3.0,1.0,1.0,0.0,7839.0,27.0,0.0,0.0,0.0
0.0,2.0,1.0,3.0,0.0,1.0,51.0,54.0,4.0,0.0,2.0,0.0,8258.0,24.0,1.0,0.0,1.0
1.0,3.0,0.0,4.0,0.0,2.0,15.0,50.0,1.0,0.0,3.0,1.0,8241.0,41.0,0.0,0.0,1.0
1.0,3.0,1.0,4.0,0.0,1.0,7.0,44.0,3.0,0.0,3.0,0.0,8138.0,27.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,90.0,19.0,1.0,0.0,2.0,1.0,7650.0,7.0,1.0,1.0,1.0
0.0,1.0,0.0,4.0,0.0,1.0,89.0,39.0,3.0,0.0,4.0,1.0,7880.0,29.0,1.0,1.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,99.0,23.0,4.0,0.0,2.0,0.0,7758.0,11.0,0.0,0.0,1.0
0.0,3.0,0.0,4.0,0.0,2.0,12.0,25.0,3.0,0.0,4.0,1.0,8003.0,11.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,1.0,2.0,7.0,37.0,2.0,1.0,2.0,0.0,7325.0,24.0,0.0,0.0,0.0
0.0,4.0,1.0,4.0,0.0,2.0,20.0,59.0,2.0,0.0,3.0,0.0,7311.0,2.0,1.0,0.0,1.0
0.0,3.0,1.0,4.0,0.0,3.0,78.0,25.0,4.0,0.0,4.0,0.0,6818.0,6.0,1.0,0.0,1.0
0.0,2.0,1.0,4.0,1.0,2.0,83.0,57.0,2.0,0.0,3.0,0.0,8443.0,25.0,0.0,1.0,1.0
1.0,3.0,0.0,4.0,0.0,1.0,93.0,56.0,3.0,0.0,2.0,1.0,8798.0,16.0,0.0,1.0,1.0
1.0,3.0,1.0,4.0,0.0,1.0,69.0,49.0,3.0,0.0,4.0,0.0,8699.0,8.0,0.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,2.0,2.0,20.0,1.0,0.0,2.0,0.0,7889.0,12.0,1.0,0.0,1.0
0.0,3.0,1.0,3.0,0.0,1.0,89.0,54.0,1.0,1.0,4.0,0.0,7063.0,28.0,1.0,0.0,0.0
0.0,1.0,0.0,4.0,1.0,1.0,57.0,40.0,2.0,1.0,3.0,1.0,9083.0,15.0,0.0,1.0,0.0
